headline,clean_headline,date,source,link,symbol,company,sentiment_label,sentiment_score,sentiment_numeric,sentiment_strength,rolling_3_sentiment,rolling_7_sentiment,news_count_per_day
Grasim Industries Sees 25.34% Surge in Open Interest Amid Declining Stock Performance - Markets Mojo,grasim industries sees 2534 surge in open interest amid declining stock performance  markets mojo,2025-11-06 09:39:32,Markets Mojo,https://news.google.com/rss/articles/CBMi2AFBVV95cUxQOVMtLVVHZlhjSmNvTDl5MzhaMTVUZnF3cHAzdkJQVzFSY2xMWV9ILVFxZUFOZ3RzNlBidVJjZVNXWVdWVzdwV0xTX2tBMDF4cjRzdHNveGNpQ0FtM2d3MzFPSXFXT3ZZa2J5V1JZXy1NS1VIbV9PVlk5Y2R6bEZqdEZTcmlvM1ZWWWlIOEh0V0E5S1ZFeEtabFljTmpaTGFYY3NjMW5sMDd0dkJYWlUyM0dMcnZhSmVqV1hmWkVNN2ZNQ0gwRGJlaENTNktnNGM4MnRwRUEycWw?oc=5,GRASIM,Grasim Industries,neutral,0.967383623123169,0,0.46738362312316895,0.0,0.42857142857142855,1
Grasim Industries: Analytical Perspectives Shift Amid Mixed Technical and Financial Signals - Markets Mojo,grasim industries analytical perspectives shift amid mixed technical and financial signals  markets mojo,2025-12-03 08:00:00,Markets Mojo,https://news.google.com/rss/articles/CBMi2AFBVV95cUxPSnBBbDFieWU5VjZ5N1BxdlRlejNObmlYdXJraGtPeDJPNk9EcHB2NnU1MXhmQy1DVkh4aGd4cWF6WGlwNnpjNGVubHJlaVdkY3VMZVdhdmZUUk5QREF0bUlZckduOUxaNmNYRWI1M3N3eDhQVGROdE5ZMWxWeFA1cHRZWGJoT3FTZmdhdUlsbk9peEdUakVRTzVmbjhxMnRpTDRCLXI5X190QkQxTEFtN1JYRjNyaVo5b254WlVVcEJfR0xKSVZXVzNYaDA4b3RYYWxqYjhrM2Q?oc=5,GRASIM,Grasim Industries,neutral,0.9191851615905762,0,0.41918516159057617,0.0,0.2857142857142857,1
These 4 Measures Indicate That Grasim Industries (NSE:GRASIM) Is Using Debt In A Risky Way - simplywall.st,these 4 measures indicate that grasim industries nsegrasim is using debt in a risky way  simplywallst,2025-12-05 08:00:00,simplywall.st,https://news.google.com/rss/articles/CBMi2wFBVV95cUxOZGpTSG9scUlZOTdFRkMtSzItZDFVdVhzQjVDSnpmVVBYaHowWHdEUmR6M01xMjFWd3h2NnJnTzJ6ZW9paWpMMEJWeFBGNFFJaS1HN09yZWZYMHFUQXA4QXNmTUpTMnFXczAxdV9McVF3Q2F6aHlob1F6aG9EN0tERmhzb3VURlFNa0I1dWFoNUVwYlhBOEJWNlhvT19TcFhuWGNxOEJSS1FjQzNnRF9qWTdYeENrM1JhN0k3ekFfY2JVU2tuNTJJTlFHb3E5QnlsYUE5OXVRc3djc3PSAeABQVVfeXFMT2FzdnJsMTRSRVlJMVhQTXAtWGJZUVZNOHdLSkd5SFMySFg1RkFvdHdXdlh5aVZfNzViR3NZbjFPTThGMUkxcVdlQlg1aDRMVVdBM1picUE5VjdoRGFqZnA1MzRQclR6bVFJOUhuRjllR244enBsZEVKLXU3YmVsUEN6YjZQRUJqZ0tuVm9EaS05d3N0VXdRZW5ORmI0MnJXZWNpY2dUVTh3SnR5d1NwTTgyV0JxQlRESVV2dmtFMmlTdlFYblQ2dVdRNmNOUFEwTWZMa1QtdzRybmpFZi1rMEE?oc=5,GRASIM,Grasim Industries,positive,0.7224493026733398,1,0.22244930267333984,0.3333333333333333,0.2857142857142857,1
"Why Grasim Industries shares are in spotlight on Wednesday, December 10 - Upstox",why grasim industries shares are in spotlight on wednesday december 10  upstox,2025-12-09 08:00:00,Upstox,https://news.google.com/rss/articles/CBMiwgFBVV95cUxNQ0cwa0FBN0N0XzBYZGtyekI3c2NpcTVFQk45bk5oTjVwM3lWYktVUjNXdUlfaFdNN0xnZmhjeDhuT3VpdkRGLTRjWk80UnZuZlBHd1FQcXItT2NtSExMbm83WnNNd1FwVzVLb0xYdDVjLUh4VWtVTmlSc0lZSV9LempXc1VuVm1BR183dHBpVmNxVXdzRS1YV0tLMW85WEplZ242RGNuenRJNUFtb25VOExJSmdtTElBXzVmdXhmOU13UQ?oc=5,GRASIM,Grasim Industries,positive,0.9191398620605468,1,0.41913986206054676,0.6666666666666666,0.42857142857142855,2
Grasim Industries: Analytical Perspective Shifts Amid Mixed Financial and Technical Signals - Markets Mojo,grasim industries analytical perspective shifts amid mixed financial and technical signals  markets mojo,2025-12-09 08:00:00,Markets Mojo,https://news.google.com/rss/articles/CBMi2wFBVV95cUxNUkhveW5hQ3RPbnVtMTA0QzE2QXRNN3FTb2UxQzEwdGpuXzdzcEszd3B4UDhUUWRLRVpXWW1HVnJzZlBRbUlLcjhmckpTalBEUzJwTE5xVHdhMWhJSHFEQW80b2FHRkJtV1VvTVFTTV9sSGRDWUNQdkROQ1FZSEhmQUJrX2lwWlAzRFU5M090T1AtWVI0UVMyMlc5TklmNUdtbzJvd256eHBscTltMklmN05tZUtRWG1fR0kzeURsaS1EeTZfUjlVamtQc2pZZDV6cEpPUUNBbmIybnc?oc=5,GRASIM,Grasim Industries,neutral,0.9093345999717712,0,0.40933459997177124,0.6666666666666666,0.2857142857142857,2
"Stock to buy today: Grasim Industries (₹2,837.10) – BUY - BusinessLine",stock to buy today grasim industries 283710  buy  businessline,2025-12-15 08:00:00,BusinessLine,https://news.google.com/rss/articles/CBMizgFBVV95cUxNYVlDUzVFbzNzOXlsRjdTalgzcTJhM3BEbjY0WkszcVJuZm9nWWo3YjV6TE9yanpqWWdQUTQxd2VqTFB1Qk01TlJLeWpIYU4tLUZYZ0ZySWxkYjNTdjdXRTU3QXJiM2hGUnVnb3ZfNi1CMlA2Z1ExNk1ZNWt6a3A0OE5ubFFGalVndjVWMko4VXRTcHAySktTdHhud19jNmlfdUlSSndOeVNZVVhfa3FManBTYnNib2tHU2FKakR3eGd4bU9Bb3ZhVUE2Y2VJZ9IB1AFBVV95cUxPYjJ2RW1xTXBIY3FiWU8xSHN2MFItR0FXMF9QT2FpQzZXNHgxZzZ0c0toRWVUSTcxUDM3OHFQUG5SY2luMUxnb2ZkSE5IZ1FZNzVZQlpxVko3WDR5RjdEN25fVmRBR1NvaV9GSTB5aEtkWXFDanhNa2JyU2c5ajVRQlpfbWdvc2pzbXlUNjRDV1RNcXZkSnFjMVA3aDg2c2UwU29rNkhrbWlpZ1FzZmZDQXdNcjhkckpoX1NoOW1VemVzaHpfMExBUUJ0eWljVTYwYmJQdQ?oc=5,GRASIM,Grasim Industries,positive,0.913415789604187,1,0.413415789604187,0.6666666666666666,0.42857142857142855,1
JPMorgan initiates Grasim Industries stock with Overweight rating By Investing.com - Investing.com India,jpmorgan initiates grasim industries stock with overweight rating by investingcom  investingcom india,2025-12-22 08:00:00,Investing.com India,https://news.google.com/rss/articles/CBMiwgFBVV95cUxONGVsTWtia2JjYThkR1ZGUE1OVlMzYVRaOGxYbHdOV1dJLTFIbjdzYXJzMHdsNFRpTDd5RmE0WVlvcEE3UlhHUWRlYnBuam5kdThWSlVja09JZktMeVpIc0N1X0I5VWczd1Uwa2J5bE1IZ095OEMwUGZHSlhmQldOYk9Rb2ZsR0tNNWZMcXBMLXdha2ZROWUzTloxZEpvYnNDaHNlTDRoRGRpVEJHQjE1Vi10TXQtZkpiSjJJN1h6TTlVUQ?oc=5,GRASIM,Grasim Industries,positive,0.9257651567459106,1,0.42576515674591064,0.6666666666666666,0.5714285714285714,2
JPMorgan initiates Grasim Industries stock with Overweight rating - Investing.com,jpmorgan initiates grasim industries stock with overweight rating  investingcom,2025-12-22 08:00:00,Investing.com,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQY1F4MmdhOExJSFVnTndwbDJSSjM3ZGRtNDNYejhVQk1xU2Ewb29Rb29TdWVZVG5OWEhZV2dkYWtXaUhVM1l0dDFhcmZsSzhQN25ISHdRTnJodE03WGwyVi1sSFVwc2NzbGhfMmFmcVNCMXpudkdobXhOTU5SSU9xS2ZNUTJqYjliNnBOUXI2elR5WnZ5Wk03S2pBVlhxbWxkaHZHaVdEb24wNFJ5STlSS2trSHNUQk1yaGlsdEE1MkNZQ2c?oc=5,GRASIM,Grasim Industries,positive,0.9369249939918518,1,0.4369249939918518,1.0,0.7142857142857143,2
Is Grasim Industries Limited's (NSE:GRASIM) ROE Of 5.5% Impressive? - simplywall.st,is grasim industries limiteds nsegrasim roe of 55 impressive  simplywallst,2025-12-23 08:00:00,simplywall.st,https://news.google.com/rss/articles/CBMi2wFBVV95cUxOQWtGdHc2X0hlN2FFVS1ydkhhNmR1d2NtNkNNR0tsanpBWmZWWS00MFNaRGZCTFNrczd5SEVKaFBuajJFUmJWMmxqem11dTk4NzFpck9HUHg1YUc0TzVZQnZscUhPT1ZJcDZvMnctU3dTWDYzNWNsZ2xobUFWR3p2ZHZTenhOeHZjRk85UUpkM3MzXzZYV1BuaEI2N0UxQ2VDQ3hQVzA4RmVzZW1sLTBMR0owN1FIcnhKRWIyeURHSzFUeVhiekJockVfOVB2VjdybS1PMFNNZ3lDX2c?oc=5,GRASIM,Grasim Industries,positive,0.8800444006919861,1,0.3800444006919861,1.0,0.8571428571428571,1
"JP Morgan: Grasim Industries is a 'Buy One, Get Four Free' Stock with 16% Upside! - Whalesbook",jp morgan grasim industries is a buy one get four free stock with 16 upside  whalesbook,2025-12-31 08:00:00,Whalesbook,https://news.google.com/rss/articles/CBMi_wFBVV95cUxPb2ZjcXVJVFQ4V3lzRXBtN0pjdlRnbWp2b1RkVXRzTnEyc2prNHVRX0ljSXlXajN0MEV2TDhsNmlHTnVXSUZITndhdVVhbFp0LS0xcFJNclBFUlI5amRKZXFUZ0tuLXJNMXRHYjhobzdyUWtiSUNlaVZUZDVuc0NSQjNzX0RKRjVoQTdJQ3F4SWRUaFUtcEx0OWNjYUJCaGlSV1JSRV9wV21fNDNFN3lMblg4VFBTUC05WGlQaW5UTnBBRVkzamJ6R2kyX0pOa3RJOER4eWZ0VUlIZjEzbTlQUjJ3bkNkOHlSU1UzQXlyNjZoRVY0WVpKeU04Q1cwNzA?oc=5,GRASIM,Grasim Industries,positive,0.930827796459198,1,0.430827796459198,1.0,0.8571428571428571,2
"JP Morgan calls it ‘Buy One, Get Four Free’ stock — 5 reasons why it predicts 16% upside - The Financial Express",jp morgan calls it buy one get four free stock  5 reasons why it predicts 16 upside  the financial express,2025-12-31 08:00:00,The Financial Express,https://news.google.com/rss/articles/CBMi-AFBVV95cUxOVU9ybU9wN3lJaVZQODJlNEFHVnd3QkxrejJ5cjFzZFhDaVQ1TV9JNXl5SGd5VXhzNGlsV0xWdENNZHdIanBYTnBhUVhXZ2c2VHItRFZqeGw0dFFGdW51NXNuZ2VrLVh2WUFWQzVac2ZTdHlqR0VrOFl6NmtZcDJDWWxqMWVUNm5oYURTaUNBRUFIVFdaMWEtazVSM0NzelYxSmJhRGVEVVI4RU41MkxDTnE4cDJ0aV9VUHkyNFZTMlNkbFNiUVllVzU4ZkJReEZpcWpOUHB2VzJ5ZEcwNWU4TUh0ZmpyV0ZQS003SHNabEEtbExMZUhyNtIB_wFBVV95cUxPdnFkemJJSXdSYzNGYmJrMW5HbDZucS1LQjRzYjZtcllyQ2doQlV5NmRQUHppZXBoTndDV0U1S29vMDBqMjFLUVVVTkQzU0dkSEp5cEFyRnVBYmZ0VVRaSlNLcHFFbmxWSFRuY3Q5aW8taTM4ZERIcUMxbG9Cb1dUUWdFSHVkWjBYRVFzOXFxSGRHd0F0bmcyc2lHNmRWaFZFUFU2RFZ1RHlKZFJRVUhRdm1XUldpODNBT29xUWJZZ2ZPLWJTX1V5S1VmbE9aOXhDaHY5S01ZMHhVX2xHaDJQbGhiVkJDaFpvUTI3bUo5djdqZ3podU1qdEhoNnNqQWc?oc=5,GRASIM,Grasim Industries,positive,0.8755742311477661,1,0.3755742311477661,1.0,0.8571428571428571,2
Some Shareholders Feeling Restless Over Grasim Industries Limited's (NSE:GRASIM) P/E Ratio - simplywall.st,some shareholders feeling restless over grasim industries limiteds nsegrasim pe ratio  simplywallst,2026-01-10 08:00:00,simplywall.st,https://news.google.com/rss/articles/CBMi2wFBVV95cUxPeWdzQXNNZWVLSHNDckxWcUdMSGtXZ3dsZlFtRENDSGFpekhjc0sybURqSmxCRWxEMEhQVklZMm50Y1lFaXVrZ0hVcUZONkZhVDBVc0tCalNvTDdJMHBJbTlLQUhMMDRjeFZMZkhJUGZQeGd3Q1hiN204RjFwV1RJN0QxX2VJMlNsZFl5TVNHWFgyZFEtWUpBUk4tRkpvQTJCRnk4QnAtZFVlNVJMZmZGOHNhd0FrZUhBa01MTU1HQnlqOEtZblY4ZGVzbnV6Z1FyUnhWU1VMYXBCSUXSAeABQVVfeXFMTlZfaEQwdUNHajVTZlM0bXZtckFYU2F4aW9leGdLb01ueE9zRUZsajgxam5acU9rMWZhYkkxTzBxREMyZ3RFVFRsMzJhWDZFblg2OFJDVGlPbVVrMGpYZmxxQ1hILVpHV1VlRV9obDZHY1RZOEg0NFQ3a0cxeXRVaFJoN2lrcTJhQ1A1UEs2YXRyc1k1by1xb1l1cWJYS2VJQ05rUUVGaG5Cc3REVEMwdWYxSTNWeEZuZVJJLTFWbWNKU0o2M0lhQ1dGLTltTVN4b2JnQ0pNRlJEZGt2NEc4elY?oc=5,GRASIM,Grasim Industries,neutral,0.950378715991974,0,0.450378715991974,0.6666666666666666,0.8571428571428571,1
"Motilal Oswal Sets ₹3,600 Target for Grasim Industries with BUY Rating - scanx.trade",motilal oswal sets 3600 target for grasim industries with buy rating  scanxtrade,2026-01-12 08:00:00,scanx.trade,https://news.google.com/rss/articles/CBMiwAFBVV95cUxQYWl6US14NTlmMTRLYm5NLVJDNHJlSnZ5M0p4VTQ5aS1DN1VIR2JMaFVpamVqXy1MLXlCMVg5SHBTbjlVdFVoUEJJeU5SNFhIY0I3Rkp0UjJkTk12YlhDQmJDVFVRQ1JTalFpUDBoV0VjcW1YbGRjU2hTMTdvUzlHbUVFZ3kxZjFjZ1hwWjNUOThicWh1R1JPNG04Qmk1Zm8xSFdRNkNnM3pFTktjVUFiMF93NWFQbWpEbVBZdVJ5XzI?oc=5,GRASIM,Grasim Industries,positive,0.8703892827033997,1,0.37038928270339966,0.6666666666666666,0.8571428571428571,1
Grasim Industries Downgraded to Hold Amid Mixed Technical and Financial Signals - Markets Mojo,grasim industries downgraded to hold amid mixed technical and financial signals  markets mojo,2026-01-14 08:00:00,Markets Mojo,https://news.google.com/rss/articles/CBMi2AFBVV95cUxObUp5QXNRa2Y0QjNTQXNJQW1FRlg1VlI5a3VpOTlCMXNuaFZUb3ZZZFRWWUVDZ2pQWlpWakZGTUVybFExeEk1T2Q5ekdMVG1iZVJ2cFZSOFRmMDBHaks5Rzh6QmJhZGstVkNqN09JLUtJOUhJZUU4clgzMGZVa25TaW9OYTRaVzhTMjkzUXRYR1JuUXhOU0RtM1d6eEc0dlZ0bldNbWVHcGdoZ19lZVE3SnMwMUkzRXRvRXQxeHdPbFlWSi14MHlPQ2hUQk5SWGFnelZ1UUU3Z3E?oc=5,GRASIM,Grasim Industries,neutral,0.9679837226867676,0,0.4679837226867676,0.3333333333333333,0.7142857142857143,3
"Stocks to buy for 2026: HCL Tech, TCS among 4 stocks that could give 15-30% return in long term - The Economic Times",stocks to buy for 2026 hcl tech tcs among 4 stocks that could give 1530 return in long term  the economic times,2026-01-14 08:00:00,The Economic Times,https://news.google.com/rss/articles/CBMipgJBVV95cUxOZ3pDOFl4ZkNIWUdoVGRnUk9VVmdkRmw1RHFNTzRkUWtaWWt6ZHhWWEJwZEJSdGM0MHQwTnJjQXFndjhuZGU5YTB3b2JOZ2tDOTR1SlAzbEx3NnJqcUxDUmxkMWtxSmRkQi1yUHotUnh3OC1yem5RbDV3WllFV2pJcnFxTkoxbzhidnlGOTNGenJBY21Db3hVY0ZxVkpPRWtOQTd6V1F4WHhEMUtEeUx4UTBQNTNuMGpQQTBrUEFpU0p6UVV1V3FkZ28tSV9qcWxxMTQxbXEzOXM0R3duS1N6U2VsZmNBeTNDZkNjLWF4OEpVWWxaNmhiaGh2ZXk3b3AwN0dBWTFGUjhsNDVnT3hKZGhheEktM21HMlhXZHFkZ0dqR2dqcnc?oc=5,GRASIM,Grasim Industries,negative,0.4993636310100555,-1,0.0006363689899445135,0.0,0.42857142857142855,3
Grasim Industries Ltd Faces Technical Momentum Shift Amid Sideways Trend - Markets Mojo,grasim industries ltd faces technical momentum shift amid sideways trend  markets mojo,2026-01-14 08:00:00,Markets Mojo,https://news.google.com/rss/articles/CBMiygFBVV95cUxQX3NhbnF2VmtSN2JobXNxTXRUVkdoTjBjcHEtc0xSLTNGUVFXUGIyQXBjcnlZTUJNU2F2WmwtbHlkdFU5MG9ZZlB5YWhZM1ozdTdwaDdxRFY5TzVtOWZ0bWk0OUtrbUhmNzNHaFd3cDhJWm9ra0RtSTNHUTVCRjVoWGtRMmh5UkdWTFJubGs5eG9TUjZaMnFzMllQRjRqZ2pLYzFvdUk2dWRlSW1QWURHTVJkSmJNZmNvTVcxWFI2OUttOVh2cVBUZm93?oc=5,GRASIM,Grasim Industries,neutral,0.9660171270370485,0,0.46601712703704845,-0.3333333333333333,0.2857142857142857,3
Grasim Industries Appoints Sachin Sahay as CEO of Birla Opus Paints - scanx.trade,grasim industries appoints sachin sahay as ceo of birla opus paints  scanxtrade,2026-01-15 08:00:00,scanx.trade,https://news.google.com/rss/articles/CBMivgFBVV95cUxNZ2xuNFk5eEFmOG9VbG16aUJaNVRuMEw1NS0zQkhvNHNXRWIxVy1uUnEwU1NmZlNmUjJvcmdNcFA5VHVLQWZVUWJMUDM1WHRGZXlGVGRpSDNOWVA1aDNoMWhWTzJIMGdqa0l5QmFjaTJmMW1TaXFES3htUHloR0g1a29PM2g3cGNIRTROdWROLVoxUWI5QkpUVGpabExzWGlwQUxEbWdyRXpqeURhaWFGZ2VUSVJ2VC1uRlhZRDlB?oc=5,GRASIM,Grasim Industries,positive,0.925307273864746,1,0.425307273864746,0.0,0.2857142857142857,1
Grasim Industries Sees Sharp Open Interest Surge Signalling Strong Market Positioning - Markets Mojo,grasim industries sees sharp open interest surge signalling strong market positioning  markets mojo,2026-01-22 08:00:00,Markets Mojo,https://news.google.com/rss/articles/CBMi2wFBVV95cUxPV2pmMWFGQUd4ZGxjUWdPaE1ldWlPZzlVYWljNnNOeF90bVd6OXVBdC11NWxCTnIxZ0M5d2ZyeXJ3RXpjYU5CRDF4MlNhNWplQW5La0FvZmNOY1NlVUVOQkN5WUVKRjdialhWRjQ2T0N0T0JsdTlCQVViU0d2TVNZR3dYQ3lKdGxGUlIzRTc2Y2FMN2JKQ2FVdFc1U1o5Y0lWaDZOUFEwa1g2cjdyR3FCaGJ0d0hnaGxsM3N0Y29qbXUtZ3BXYlZfbDBaYWhVOTUtOWJKaFNGaF9GaUE?oc=5,GRASIM,Grasim Industries,negative,0.9489569067955016,-1,0.4489569067955016,0.0,0.0,1
"Grasim Falls 1.43%, Among Top Nifty 50 Losers - NiftyTrader",grasim falls 143 among top nifty 50 losers  niftytrader,2026-01-22 15:15:06,NiftyTrader,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNWHUxVS1vdHhmMU1GS2J1NXBwSDQ0SHQxZWJkYmdqWjdtdmlVWURTeTRrTkljWXFyUU5lMkNkeXpkbTZmYnJ0aS0zdjIxSDFEYV9iMHNRYmRZUWpYNHRjZWt4MHN2X1dIUjRuOWpDd0JFSWd4blhXSTlGQk9xcXlyRjFPVTN5NDFo0gGOAUFVX3lxTFAtS1VkcUdvcV9zc0lDREtGdmJDTlZQa1RNVm5PMHNUMnFCekxoaXotWERjOGdtRkt6eU9QSjhKUi1BR3NCaFJIRElZNXEtTnhnY0J6aS14a2k2azh3c0NSenpWcWRaNUlSNUdZRHM3aG8xdG5xSHlISzNfaGNKVlkyMXFhS2pnajV2WlJEWGc?oc=5,GRASIM,Grasim Industries,neutral,0.7968109846115112,0,0.29681098461151123,0.0,0.0,1
Grasim Industries Ltd Hits Intraday High with 3.07% Surge on 27 Jan 2026 - Markets Mojo,grasim industries ltd hits intraday high with 307 surge on 27 jan 2026  markets mojo,2026-01-27 08:00:00,Markets Mojo,https://news.google.com/rss/articles/CBMixwFBVV95cUxON0xVSUdaRzU3YzNSMG5zN052aHhrQllPWkZKX2Q4dS1kdU5Ya3FOU25oclZXTGRwQnpmZ1RqYklUWGpoREZoc1VWT3lwemVNb0NVWU15T29YZmhoZmdSc3hQTHduQlpBU2VpUzg1ZUgtSkJlMTIxRGpxeE1IeW10aXdncGN4d0FjSDRJbFlSaVppeHJ3cG1HTDJfZDdvWFFSZ1NlYTZTcURMbDNvRDUwQW9ZVTRIQzFGYzJ5STMwU3FKZkhYbVln?oc=5,GRASIM,Grasim Industries,negative,0.8917098641395569,-1,0.3917098641395569,-0.6666666666666666,-0.2857142857142857,2
Grasim Industries Sees Significant Open Interest Surge Amid Strong Market Momentum - Markets Mojo,grasim industries sees significant open interest surge amid strong market momentum  markets mojo,2026-01-27 08:00:00,Markets Mojo,https://news.google.com/rss/articles/CBMi1wFBVV95cUxONnU2U3F2SHBoaGxNT2ZoMHh0cEd0T05VcDV1Qm1HcW43cjRKbFZJVHQxaGhiUmpVT3JUTVFPYU9Pekx3a0I4S1U0RkM5dDRZdUJ6WlQzd0xMWU5mbjBNZ2hpQ0FNdS1vclZwOUQ1WEdUd291WTJMTVU4bmN2UXp5ajZGdzZoazJJMkpsTWYweWRqcng3a2l2Z2hjdzEyaEczM0N4ZnA5N2gxS0ZfRjM3RVdqQ1lPLWxJUmxHZzJmb3dlT1pfWDcyMGstOWJ4VDZkR2JZTXA1bw?oc=5,GRASIM,Grasim Industries,negative,0.9522761106491088,-1,0.4522761106491088,-0.6666666666666666,-0.42857142857142855,2
"Grasim Industries Board Meeting Scheduled for February 10, 2026 to Review Q3FY26 Financial Results - scanx.trade",grasim industries board meeting scheduled for february 10 2026 to review q3fy26 financial results  scanxtrade,2026-01-29 08:00:00,scanx.trade,https://news.google.com/rss/articles/CBMi6AFBVV95cUxPRC1panpsdmUwSlluc0VsbE9yanROcGpQTVNUdGtjZ0FtdXo5UmpvWUg1R2lEeEk4ekxGVGRqa0hpb21tbkRMZGxNeDdDaE9ja2ktUnpRZVhKbnNTYnZfYzdKU1hMcHUyWDduNTBNR0Z5TjdsTXY3bjJ4RlRaVVJCYWl5MFV4Y09pUF9wbHBWNVVGNW14VU44U0VsNDFoYncxVW1jdnlOcFJSNmQ4SHFjRWotN1VCTXNBbmpjdXFabzNaZkw5VkViS3BhTDRHQndLdnZWcndiWlVEVnJndk1mX3BRNUhybUd2?oc=5,GRASIM,Grasim Industries,positive,0.9166318774223328,1,0.41663187742233276,-0.3333333333333333,-0.14285714285714285,1
Grasim Industries Ltd Hits Intraday Low Amid Price Pressure on 1 Feb 2026 - Markets Mojo,grasim industries ltd hits intraday low amid price pressure on 1 feb 2026  markets mojo,2026-02-01 08:00:00,Markets Mojo,https://news.google.com/rss/articles/CBMiywFBVV95cUxOelJhOTAtb092bHFKM1FOcVhLeWQxNUdLZmxYTk1aRGI0emhaWmQ0THdPdHZ0U2dQYjljVlhWTzhjTlB3UFNrXzVlbmEyU3VrU016bHB1VGFPem5IMlcwdWVRQ1ZDRWVLY3JLaDd1emNiWE41aEFOZG1SYi1wTUhZYlFMTHpiWmdESlZRR1RmTVlzU2Njcl9WVk5WRnA1dWl2S2lMVjJVeVZmMDR0cTI1YkxJcUFwaVNsTHlGUEZkdWZ0QzZ2YjRUanY2UQ?oc=5,GRASIM,Grasim Industries,neutral,0.9562531113624572,0,0.45625311136245716,0.0,-0.14285714285714285,1
Grasim Industries Shares Decline Ahead of Q3 FY25 Earnings; Analysts Predict Margin Pressure - NiftyTrader - NiftyTrader,grasim industries shares decline ahead of q3 fy25 earnings analysts predict margin pressure  niftytrader  niftytrader,2026-02-08 12:38:51,NiftyTrader,https://news.google.com/rss/articles/CBMid0FVX3lxTE94U1pMN0ZweFBNTlRjR05XeUQwMy1PZ3B1em14TEZRNmxEQUd3MzZ3ZHNDMnpfbFVDQ293TENKc2c3Z3JOUDRqcXVCcUlqZ0V5UkdsbElLbW11V0I2dHpuX2piZWRzTkZiLVluRDExVVFBUnkwRjBj0gF8QVVfeXFMT2UwODBsdXg4bFJBYy1TNUNTUklqYWNKYWtWd0JGWEFFblFJNzFxeWozbEdFRFVnT2tvSmVVd01yX0xfd2lCbTc1NTB2UkxTYW9pTDlHNnUyU3NUbm5CSUZ1dU50VmN2cVgxZkhZNTFocFV5WF9CVGhpM0E2MQ?oc=5,GRASIM,Grasim Industries,neutral,0.9711046814918518,0,0.4711046814918518,0.3333333333333333,-0.2857142857142857,1
Grasim Industries Ltd Hits Intraday High with 3.06% Surge on 9 Feb 2026 - Markets Mojo,grasim industries ltd hits intraday high with 306 surge on 9 feb 2026  markets mojo,2026-02-09 08:00:00,Markets Mojo,https://news.google.com/rss/articles/CBMixgFBVV95cUxOTWg1T2VYMXhMS1I3Ukl4TWFMbXNJalZSZVJGRlllR2hNMmM1LXEzS01lU0pCcFhtd1NKdVZReTYxaUpRVlR3T0tWeU1DdHo4MzAzVnhqVTZqV19ZRHpVVnVUaHU4U21fTmtqdnN2VjBKcktUck9XZ2lYQ0p4eTI5UUlsa0lGUWE3OW40ZW85a3MteEo1Rk43VVFXZ1hMNmd5RWJFT1NoSUN2NUlWd1ZzUnE1SUphaEhCM0EwU2YwdGRFd3VYQ3c?oc=5,GRASIM,Grasim Industries,negative,0.885958731174469,-1,0.385958731174469,-0.3333333333333333,-0.2857142857142857,1
"Q3 Results: Titan Company, Grasim Industries, Britannia, Eicher Motors, Samvardhana Motherson, Apollo Hospitals, others to post earnings on Feb 10; check list - Upstox",q3 results titan company grasim industries britannia eicher motors samvardhana motherson apollo hospitals others to post earnings on feb 10 check list  upstox,2026-02-10 02:21:59,Upstox,https://news.google.com/rss/articles/CBMitgJBVV95cUxNLXM4MnMycUh2TzR4aGpIQktKeHJKampnNjBrTkF4NEZxbFJZako0a19LTEJXcXByMEExVjFGTTlqVmdDS3ZWM0dQTXJFdTFiam5GamkxZktKLUZvTE1KOGtQSzhfd2k3MEx0MTFwdEl6bUhTdklFa3FFMTdxeHpxLTBIdnJreDVtV0NhM3piYWFFVXJxTElYSDcwSDJIMVJhcEExVDhSNGI1UFB2YVQ1aWN1WVFwVExyQW0tVmMxUWczWThNWU5XQ0xtUlFLOHBVUk9yOVVYUFAwN2lfMzVNR3gwWE1rdlZVeGVjX19pY1lDcEc3Y0d4LV9SUmpLR1lBYTlvU0VEa2p3ZmVnVlpMY09WWkhwVHdDT243ZGM2cUV6U3pVNWZLVnFIX1RhQ1BvZXEybXFB?oc=5,GRASIM,Grasim Industries,positive,0.9158933162689208,1,0.4158933162689208,0.0,-0.14285714285714285,1
